flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,is_overnight,route,flight_instance_key,reject_reason,record_status,processed_at
6F207,IndiGo,BOM,HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,04:01:00,241.0,False,BOM-HYD,6F207_20260417165941,,accepted,2026-09-11 07:11:20.739575+00:00
AI229,Air India,HYD,MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,01:52:00,112.0,False,HYD-MAA,AI229_20260417164841,,accepted,2026-09-11 07:11:20.739575+00:00
6F223,IndiGo,MAA,BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,00:34:00,34.0,False,MAA-BLR,6F223_20260417164741,,accepted,2026-09-11 07:11:20.739575+00:00
6F116,IndiGo,MAA,CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,02:19:00,139.0,False,MAA-CCU,6F116_20260417164341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ240,SpiceJet,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,03:39:00,219.0,False,BOM-HYD,SJ240_20260417164241,,accepted,2026-09-11 07:11:20.739575+00:00
SJ184,SpiceJet,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,04:28:00,268.0,False,CCU-DEL,SJ184_20260417163241,,accepted,2026-09-11 07:11:20.739575+00:00
AI087,Air India,MAA,DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,03:58:00,238.0,False,MAA-DEL,AI087_20260417163241,,accepted,2026-09-11 07:11:20.739575+00:00
UK148,Vistara,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,02:12:00,132.0,False,HYD-BOM,UK148_20260417163141,,accepted,2026-09-11 07:11:20.739575+00:00
AI210,Air India,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,02:37:00,157.0,False,BLR-BOM,AI210_20260417161341,,accepted,2026-09-11 07:11:20.739575+00:00
6F093,IndiGo,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,03:51:00,231.0,False,CCU-DEL,6F093_20260417160941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ080,SpiceJet,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,01:55:00,115.0,False,CCU-MAA,SJ080_20260417160441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ005,SpiceJet,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,01:21:00,81.0,False,DEL-MAA,SJ005_20260417160341,,accepted,2026-09-11 07:11:20.739575+00:00
6F040,IndiGo,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,04:41:00,281.0,False,HYD-CCU,6F040_20260417155241,,accepted,2026-09-11 07:11:20.739575+00:00
AI212,Air India,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,04:42:00,282.0,False,DEL-CCU,AI212_20260417153141,,accepted,2026-09-11 07:11:20.739575+00:00
AI154,Air India,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,03:51:00,231.0,False,HYD-MAA,AI154_20260417152541,,accepted,2026-09-11 07:11:20.739575+00:00
6F239,IndiGo,CCU,BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,02:13:00,133.0,False,CCU-BOM,6F239_20260417152441,,accepted,2026-09-11 07:11:20.739575+00:00
UK199,Vistara,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,03:31:00,211.0,False,BOM-CCU,UK199_20260417152441,,accepted,2026-09-11 07:11:20.739575+00:00
6F218,IndiGo,BLR,BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,03:47:00,227.0,False,BLR-BOM,6F218_20260417151641,,accepted,2026-09-11 07:11:20.739575+00:00
6F011,IndiGo,MAA,BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,02:00:00.299000,120.00498333333333,False,MAA-BLR,6F011_20260417151641,,accepted,2026-09-11 07:11:20.739575+00:00
UK106,Vistara,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,02:11:00,131.0,False,BOM-CCU,UK106_20260417151241,,accepted,2026-09-11 07:11:20.739575+00:00
UK030,Vistara,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,04:27:00,267.0,False,CCU-DEL,UK030_20260417151141,,accepted,2026-09-11 07:11:20.739575+00:00
6F090,IndiGo,HYD,BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,04:12:00,252.0,False,HYD-BLR,6F090_20260417151041,,accepted,2026-09-11 07:11:20.739575+00:00
AI184,Air India,BOM,CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,02:00:00.297000,120.00495,False,BOM-CCU,AI184_20260417150341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ232,SpiceJet,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,04:20:00,260.0,False,MAA-BLR,SJ232_20260417150241,,accepted,2026-09-11 07:11:20.739575+00:00
AI153,Air India,BOM,CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,01:28:00,88.0,False,BOM-CCU,AI153_20260417150241,,accepted,2026-09-11 07:11:20.739575+00:00
UK101,Vistara,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,02:43:00,163.0,False,DEL-HYD,UK101_20260417150041,,accepted,2026-09-11 07:11:20.739575+00:00
6F200,IndiGo,HYD,DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,04:47:00,287.0,False,HYD-DEL,6F200_20260417145441,,accepted,2026-09-11 07:11:20.739575+00:00
6F162,IndiGo,CCU,BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,02:54:00,174.0,False,CCU-BOM,6F162_20260417145041,,accepted,2026-09-11 07:11:20.739575+00:00
SJ197,SpiceJet,HYD,BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,02:44:00,164.0,False,HYD-BLR,SJ197_20260417144941,,accepted,2026-09-11 07:11:20.739575+00:00
AI174,Air India,DEL,CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,02:16:00,136.0,False,DEL-CCU,AI174_20260417144541,,accepted,2026-09-11 07:11:20.739575+00:00
UK090,Vistara,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,02:40:00,160.0,False,HYD-MAA,UK090_20260417144441,,accepted,2026-09-11 07:11:20.739575+00:00
UK124,Vistara,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,02:34:00,154.0,False,MAA-BLR,UK124_20260417143541,,accepted,2026-09-11 07:11:20.739575+00:00
AI239,Air India,BOM,HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,03:14:00,194.0,False,BOM-HYD,AI239_20260417143341,,accepted,2026-09-11 07:11:20.739575+00:00
UK002,Vistara,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,04:52:00,292.0,False,CCU-MAA,UK002_20260417142841,,accepted,2026-09-11 07:11:20.739575+00:00
SJ055,SpiceJet,HYD,MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,03:39:00,219.0,False,HYD-MAA,SJ055_20260417141741,,accepted,2026-09-11 07:11:20.739575+00:00
UK132,Vistara,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,02:07:00,127.0,False,BOM-DEL,UK132_20260417141241,,accepted,2026-09-11 07:11:20.739575+00:00
6F002,IndiGo,BLR,MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,03:23:00,203.0,False,BLR-MAA,6F002_20260417141141,,accepted,2026-09-11 07:11:20.739575+00:00
UK005,Vistara,BOM,MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,04:12:00,252.0,False,BOM-MAA,UK005_20260417140241,,accepted,2026-09-11 07:11:20.739575+00:00
6F258,Unknown,BOM,DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,02:55:00,175.0,False,BOM-DEL,6F258_20260417135441,,accepted,2026-09-11 07:11:20.739575+00:00
SJ244,SpiceJet,BLR,DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,01:48:00,108.0,False,BLR-DEL,SJ244_20260417135141,,accepted,2026-09-11 07:11:20.739575+00:00
AI075,Air India,CCU,DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,02:58:00,178.0,False,CCU-DEL,AI075_20260417135141,,accepted,2026-09-11 07:11:20.739575+00:00
AI160,Air India,MAA,DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,03:20:00,200.0,False,MAA-DEL,AI160_20260417134141,,accepted,2026-09-11 07:11:20.739575+00:00
UK091,Vistara,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,03:54:00,234.0,False,CCU-BOM,UK091_20260417133741,,accepted,2026-09-11 07:11:20.739575+00:00
UK195,Vistara,HYD,BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,03:00:00,180.0,False,HYD-BOM,UK195_20260417133541,,accepted,2026-09-11 07:11:20.739575+00:00
6F044,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,04:11:00,251.0,False,DEL-HYD,6F044_20260417132541,,accepted,2026-09-11 07:11:20.739575+00:00
6F248,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,04:11:00,251.0,False,DEL-HYD,6F248_20260417132541,,accepted,2026-09-11 07:11:20.739575+00:00
6F204,IndiGo,DEL,CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,02:41:00,161.0,False,DEL-CCU,6F204_20260417132341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ092,SpiceJet,BLR,MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,04:37:00,277.0,False,BLR-MAA,SJ092_20260417131941,,accepted,2026-09-11 07:11:20.739575+00:00
AI119,Air India,MAA,BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,02:42:00,162.0,False,MAA-BLR,AI119_20260417131541,,accepted,2026-09-11 07:11:20.739575+00:00
AI151,Air India,MAA,HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,00:56:00,56.0,False,MAA-HYD,AI151_20260417131441,,accepted,2026-09-11 07:11:20.739575+00:00
UK107,Vistara,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,01:16:00,76.0,False,HYD-BOM,UK107_20260417130941,,accepted,2026-09-11 07:11:20.739575+00:00
SJ019,SpiceJet,BLR,DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,02:49:00,169.0,False,BLR-DEL,SJ019_20260417130741,,accepted,2026-09-11 07:11:20.739575+00:00
AI052,Air India,CCU,MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,02:36:00,156.0,False,CCU-MAA,AI052_20260417130641,,accepted,2026-09-11 07:11:20.739575+00:00
SJ177,SpiceJet,BOM,CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,04:33:00,273.0,False,BOM-CCU,SJ177_20260417130441,,accepted,2026-09-11 07:11:20.739575+00:00
6F215,IndiGo,DEL,BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,04:30:00,270.0,False,DEL-BLR,6F215_20260417130041,,accepted,2026-09-11 07:11:20.739575+00:00
AI223,Air India,BOM,CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,01:49:00,109.0,False,BOM-CCU,AI223_20260417125341,,accepted,2026-09-11 07:11:20.739575+00:00
SJ069,SpiceJet,HYD,BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,01:24:00,84.0,False,HYD-BLR,SJ069_20260417125341,,accepted,2026-09-11 07:11:20.739575+00:00
6F198,IndiGo,HYD,BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,04:59:00,299.0,False,HYD-BLR,6F198_20260417124041,,accepted,2026-09-11 07:11:20.739575+00:00
AI093,Air India,BOM,BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,04:53:00,293.0,False,BOM-BLR,AI093_20260417123541,,accepted,2026-09-11 07:11:20.739575+00:00
UK062,Vistara,HYD,DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,03:02:00,182.0,False,HYD-DEL,UK062_20260417123341,,accepted,2026-09-11 07:11:20.739575+00:00
6F057,IndiGo,MAA,DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,03:18:00,198.0,False,MAA-DEL,6F057_20260417123241,,accepted,2026-09-11 07:11:20.739575+00:00
UK064,Vistara,BOM,DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,02:30:00,150.0,False,BOM-DEL,UK064_20260417122541,,accepted,2026-09-11 07:11:20.739575+00:00
